id,name,num_followers,broadcaster_type,description,lang,last_game_played_name,view_count,profile_image_url,created_at,user_follows
36138196,alexelcapo,,partner,Nací en el 87 y me gusta jugar a videojuegos.,es,Minecraft,71831795,https://static-cdn.jtvnw.net/jtv_user_pictures/d7ad172b-dd04-4d81-bbd3-2492d4709276-profile_image-300x300.png,2012-09-12T21:24:26Z,"['521583209', '99625250', '50244027', '207813352', '75348273', '120079562', '57191099', '188338865', '87803283', '186530188', '501538848', '30504119', '122427579', '423161661', '205218019', '208609990', '11573230', '152633332', '52341091', '105334468', '620365021', '43419527', '26464160', '103313973', '107373669', '454660530', '112295341', '36021079', '85986621', '95946223', '63356519', '27627583', '88483743', '185286386', '107627864', '56304526']"
30651868,ElRichMC,,partner,"Soy un jugador de Minecraft veterano, llevo 9 años jugando desde la Beta 1.7 Introduje en España el término de Minecraft Técnico, participé en el ZipKrowd y he organizado proyectos como UHC España, EliteCraft y Permadeath. Mi pasión es mi mundo Survival 1.9",es,Minecraft,27792577,https://static-cdn.jtvnw.net/jtv_user_pictures/f8bb9c67-375d-478f-8853-ae669e8563b6-profile_image-300x300.jpeg,2012-05-19T16:14:37Z,"['43419527', '50244027', '179984772', '38871579', '24385207', '93818855', '124425627', '32212533', '227040445', '72312037', '39226538', '81526980', '26008696', '30977449', '128268757', '114772787', '91388512', '85652487', '31919607', '38446500', '30857876', '25690271', '96604083', '149238776', '72265836', '4537156', '27430767', '544879454', '547506837', '21565409', '492863843', '427746086', '29959941', '93034725', '48589777', '42814514', '41136772', '132279966', '56720026', '107440924', '31478096', '123922797', '228846298', '41879247', '58753574', '107627864', '124422593', '20730412', '51757239', '29052822', '29262558', '224818031', '12902657', '99625250', '32756854', '958551', '121059319', '83232866', '52922713', '39115143', '189755167', '36029255', '76593929', '152633332', '179540563', '39276140', '125462785', '12826', '35975319', '21093999', '166438195', '25633533', '36183529', '12266693', '38640167', '62551187', '17337557', '37402112', '62951382', '66305008', '120472594', '153859298', '22346597', '153171977', '19107317', '149747285', '31723226', '14371185', '55490528', '94055227', '87350383', '13773660', '107373669', '39037148', '62989856', '30569554', '54743381', '31736255', '44365677', '65311054', '74445408', '112924796', '88483743', '46409194', '50225523', '63559250', '81070368', '117400511', '95794482', '9200296', '26086792', '22510310', '27627583', '73522418', '105458682', '64778073', '67712890', '26094398', '49673773', '68173349', '89410765', '45046588', '36155872', '28110285', '30944977', '36138196', '46945963', '48057397', '29499311', '28616293', '41816980', '43614717', '51321689', '41985956', '44400869', '32596203', '46660439', '26617836', '32428080', '30403250']"
110405254,Carola,,partner,FUEGO,es,VALORANT,13527618,https://static-cdn.jtvnw.net/jtv_user_pictures/791ac228-58c4-4700-beed-86e48132d554-profile_image-300x300.png,2015-12-25T00:04:58Z,"['496795673', '52495684', '610935997', '90182536', '210878811', '199811071', '139738754', '71092938', '109492660', '163937134', '579466207', '191144377', '517536651', '50063873', '436417492', '76385901', '77649106', '130065491', '431460701', '472752044', '75265753', '30857876', '121606712', '44259528', '93132142', '36473331', '96246531', '198394486', '75802639', '129165977', '74547642', '65876095', '471811595', '123042641', '133528221', '68381820', '198363811', '527115020', '64522720', '101932787', '506880770', '66370849', '427412996', '26024816', '646861315', '36094496', '63775059', '261506991', '579785040', '35980866', '38617117', '178763618', '183597729', '132279966', '121510236', '100625840', '104455653', '19942092', '41879247', '12902657', '24909495', '199046842', '106013742', '408679510', '61473477', '648161125', '148101216', '65861376', '62535813', '75316677', '123122022', '80198704', '202524588', '536794313', '51919116', '48878319', '25690271', '96604083', '427632467', '8793847', '80388365', '268798563', '244731172', '12826', '137229342', '594634557', '185303230', '94055227', '411854920', '91136321', '204108435', '457885985', '114772787', '590207360', '167189231', '72312037', '44454610', '146694595', '157723094', '32215610', '30805171', '234527289', '184386382', '42814514', '36125736', '228598214', '197490552', '39055364', '31919607', '113393143', '39393054', '27757893', '62638609', '142523857', '427568328', '25824481', '508495259', '135411136', '135016449', '401189011', '226299812', '501680728', '501101185', '210485458', '139539960', '26786862', '30803482', '96769700', '115710099', '96116107', '109188866', '131106995', '197896126', '81526980', '148089350', '205373157', '41670750', '43419527', '53126545', '186842057', '481054767', '38446500', '78939233', '176022401', '109197144', '65102707', '83084666', '44445592', '456427110', '142932807', '25058448', '134287793', '102966251', '32402794', '81940684', '43691', '79555302', '163836275', '434881081', '95865289', '459331509', '125234097', '36138196', '58753574', '45960408', '107627864', '276663998', '444463369', '36029255', '178203816', '39755457', '167100879', '446608995', '101217760', '28576573', '94925616', '32212533', '148367071', '31706454', '52380933', '135087298', '161772766', '87034678', '106189775', '107841883', '104667374', '70357283', '148090043', '51098900', '155254536', '55097580', '223309320', '219853288', '170434439', '39727950', '161342599', '434480457', '123411581', '31220977', '143676778', '103956538', '141978296', '123922797', '270611904', '59667627', '170852513', '140560251', '47939440', '114722813', '86579979', '216303907', '31307610', '94716505', '41568677', '202786095', '85652487', '48589777', '107842748', '91408945', '91310646', '26490481', '59770619', '92515992', '39276140', '39115143', '23936415', '133928858', '49636294', '401846036', '196700060', '124777599', '83232866', '124134923', '140606593', '97008730', '42237899', '42467915', '93616428', '108140454', '90091619', '125287924', '27974232', '67509214', '205172507', '89770680', '40299581', '58526267', '90075649', '67537496', '68174764', '74571203', '91985616', '52970693', '40107915', '47558040', '76672418', '73748275', '82267493', '77878104', '128478719', '157615607', '58529158', '21646144', '191339237', '194815697', '20608838', '158059244', '152633332', '157634989', '49665582', '124893744', '113033059', '38772680', '91506976', '30461469', '55259362', '165979280', '207723343', '37745021', '140257489', '128637073', '26469355', '108007285', '142167044', '131858521', '149448764', '22346597', '24991333', '51496027', '29450798', '49780445', '56856966']"
81526980,JaggerPrincesa,,partner,,es,Minecraft,12006610,https://static-cdn.jtvnw.net/jtv_user_pictures/5757d1cb-ee4c-44bb-8738-c1f2627d1935-profile_image-300x300.png,2015-02-01T14:46:39Z,"['440155343', '634209206', '521583209', '510204295', '167100879', '66370849', '48878319', '45525304', '30977449', '221963761', '488968891', '32212533', '30504119', '123922797', '31919607', '178203816', '614394', '152633332', '407530370', '500906914', '90075649', '191090197', '12902657', '66612719', '166450279', '545849371', '165705750', '55677904', '457885985', '501538848', '412732056', '501981250', '73623767', '27627583', '446608995', '21565409', '50795175', '19942092', '31274319', '39276140', '174644256', '208530394', '63356519', '244731172', '446950722', '139539960', '459331509', '455606249', '533750123', '107627864', '276663998', '58526267', '514013786', '83232866', '210485458', '30444457', '101101123', '28362442', '26464160', '102862257', '25058448', '138907193', '88483743', '205373157', '36138196', '97299344']"
457885985,TopGamersAcademy,,partner,"El primer reality-talent mundial de videojuegos con @rubiu5, @WillyrexYT y @TheGrefg 🎮🔥",es,Just Chatting,10100025,https://static-cdn.jtvnw.net/jtv_user_pictures/fecfa366-370a-4665-8b28-03bed1d41f86-profile_image-300x300.png,2019-08-29T11:53:56Z,"['458962239', '30011711']"
31291480,PokeR988HD,,partner,"Streamer, Youtuber y un poquito Pinzao ^^",es,Counter-Strike: Global Offensive,3323805,https://static-cdn.jtvnw.net/jtv_user_pictures/1d8a7ead-f3b8-48c3-876d-0108740911bc-profile_image-300x300.png,2012-06-13T14:24:29Z,"['96880728', '127354723', '29301628', '199046842', '113869968', '135200947', '74639798', '500820113', '468718598', '411734663', '100984690', '83232866', '68758534', '114918329', '33404355', '159644671', '50962580', '166661496', '74547134', '130480224', '30857876', '29810567', '260544749', '665629550', '68879855', '76385901', '105984267', '50333140', '42999001', '72312037', '25633533', '632058205', '46645300', '94055227', '143795745', '45329736', '519422037', '226821374', '153860489', '247091743', '85021414', '48878319', '602911759', '134631744', '32505769', '403811509', '412732056', '46021736', '115657971', '42814514', '509100013', '152461847', '198798077', '238712144', '239701357', '96483889', '409969717', '441827995', '224821930', '451367545', '137229827', '181818726', '174772043', '193391044', '36277744', '96116107', '46948863', '122018545', '169250875', '476319538', '12826', '433143721', '36694009', '39850052', '197320440', '136396398', '44880944', '76439652', '34371079', '74544208', '43919115', '19571641', '46200443', '110690086', '30007283', '153725395', '180541274', '25690271', '134572370', '109429794', '38284630', '115325400', '140047336', '29134082', '111419746', '51133679', '59992270', '56584153', '74889238', '29693067', '85236016', '28205982', '78195619', '36470829', '63235165', '45643514', '26490481', '53410569', '68124914', '79951920', '40013673', '4536816', '23458108', '39627315', '52740508', '37043362', '38421618', '56355843', '54706574', '27757893', '26991127', '44646309', '30721712', '54692990', '39745827', '32699533']"
219278031,RubySky9,,partner,"Ruby es una streamer de 19 años. Vive en Barcelona. Es creadora de contenido para MadLions. Fue concursante TopGamers Academy. Es Otaku y Cosplayer. Le gusta hacer IRL's y, a pesar de estar medio retirada, su categoría de videojuegos favoritos son los shooters. Actualmente es una lolera en inicios.",es,League of Legends,549959,https://static-cdn.jtvnw.net/jtv_user_pictures/b3a7458d-eaf2-4bbe-8377-a6fd343e9796-profile_image-300x300.png,2018-05-08T18:28:22Z,"['427520929', '187704030', '444463369', '47919664', '41105290', '183068534', '48437708', '100153222', '64083240', '235014841', '167100879', '490592527', '634209206', '205027097', '55125740', '471811595', '486643514', '77649106', '70003433', '99797199', '466488640', '29592923', '139167581', '123363448', '110673901', '663653824', '505297030', '552794333', '261506991', '163657957', '159785521', '199046842', '65874129', '22346597', '124422593', '216747081', '459331509', '652699774', '475248636', '119680065', '169101522', '80371308', '51870280', '55815637', '446608995', '42219949', '21565409', '238459097', '90075649', '123922797', '133928858', '44880944', '583453421', '257515797', '208498004', '94055227', '28362442', '58526267', '400995902', '583497997', '41959677', '132769652', '187633404', '210485458', '583453144', '583766071', '178203816', '24912603', '583812449', '148979984', '583764644', '114263266', '583452298', '583767299', '583454738', '55097580', '583786130', '583821223', '500272574', '545602530', '83232866', '136960733', '194776651', '97934503', '142437503', '493100743', '25058448', '203763890', '143823186', '146818034', '79634772', '201509962', '68062590', '142921208', '204280648', '182489109', '228080431', '150616414', '504451108', '471517281', '189402170', '562841626', '209347705', '76244334', '183495243', '410886637', '203672223', '115173406', '199221350', '128628715', '524847540', '545685183', '167189231', '74426799', '96564203', '403888002', '148791142', '153084343', '231172982', '103574917', '210878811', '87279425', '101395464', '257670153', '148101216', '415906036', '153839029', '30271836', '198723339', '119175673', '244177857', '270611904', '405698602', '241581961', '200168744', '185026173', '171944248', '76766866', '401853883', '276647391', '469749101', '39391009', '89919564', '167486025', '242870622', '139535134', '183597729', '31622647', '101346063', '193032346', '412984487', '464951348', '188884810', '272005326', '154699015', '115542564', '142925643', '407431676', '234365476', '176185839', '253888815', '196580975', '93612755', '280313953', '192534115', '29134082', '45892995', '151275676', '224081471', '172983779', '39850052', '170939205', '124491706', '51919116', '143913474', '152987671', '127176134', '134689268', '189587706', '157460668', '407844870', '120580940', '245285796', '277352160', '220124108', '86179624', '457885985', '199005229', '186487649', '48878319', '234527289', '208511455', '204040464', '101438886', '12826', '225462951', '200631673', '253308654', '161339757', '91752888', '260375525', '136259804', '74600609', '236022314', '178907428', '172721109', '179588739', '200047950', '212131817', '104519539', '94354236', '191423345', '166372172', '75802639', '175229703', '32505769', '122631026', '92205927', '221150348', '111297998', '150197801', '39276140', '184885247']"
65379244,Hitheart,,affiliate,¡Bienvenidos a mi stream!  Espero que os guste y os lo paséis bien. ,es,Animal Crossing: New Horizons,199711,https://static-cdn.jtvnw.net/jtv_user_pictures/b6e5c00a-8267-4361-9d4a-045e5ce3572b-profile_image-300x300.png,2014-06-30T21:03:15Z,"['61127118', '121602567', '121209440', '37130187', '473893162', '81526980', '36140157', '203418350', '101932787', '122262226', '427180887', '191144377', '208185770', '99425119', '30444457', '547506837', '36394884', '48641691', '67955580', '113386503', '432628549', '100905909', '149747285', '12826', '139726959', '241627051', '30211877', '161445961', '110807828', '147793913', '38747515', '40350773', '158414742', '92473390', '43703625', '39485973', '105584056', '102203023', '50452293', '227040445', '244731172', '109035388', '136244420', '44035719', '413856795', '49674500', '123122022', '42723028', '114732570', '32455863', '231338931', '143994647', '143427911', '147211170', '67623194', '36858523', '248101555', '38087191', '46897665', '419001207', '50244027', '70692276', '63363731', '83693489', '65858228', '133041693', '149104019', '135746781', '137514391', '82427972', '98116168', '163651693', '27058067', '180172623', '35972381', '70855674', '159202747', '109256265', '123104742', '196861869', '155726433', '103243970', '58087049', '57934244', '86205385', '180242648', '171895636', '85990004', '37898305', '31919607', '71397506', '44723743', '40445305', '45617950', '230623785', '53820142', '153574819', '76886133', '38410602', '101904092', '46596632', '69436519', '49636294', '94813966', '27972793', '100455714', '29215644', '147882006', '74385274', '43705701', '62241631', '45706399', '106189775', '116674910', '99660015', '80088065', '180942999', '105053752', '78510678', '59064029', '59125469', '65383912', '51006216', '720487', '30007283', '65300681', '127549272', '49056367', '37516578', '43037601', '40463153', '25479436', '88476122', '65643613', '105196562', '121429874', '80142878', '68173349', '48163332', '152290764', '156594591', '76777085', '59170186', '35973188', '40426474', '152770404', '116686488', '76880643', '49389176', '90324455', '74120337', '116936649', '44067079', '30985069', '51919116', '102966251', '101829367', '46857971', '107805111', '20647090', '56083964', '37837417', '61862490', '60645180', '54801703', '105320394', '73526384', '95865289', '45525304', '37850070', '48000004', '124679089', '47568111', '41231725', '125906343', '53752929', '31622521', '74561056', '27757893', '59116740', '43304416', '63519893', '41457142', '43419527', '94055227', '55097580', '114738332', '102101085', '115539411', '72432319', '40288535', '93917745', '39184490', '106911617', '123499976', '109850649', '72312037', '107379802', '93090822', '88645191', '115951531', '46556345', '65766144', '102069353', '39175742', '52563850', '58486016', '43423780', '110696271', '58637427', '39069185', '56584445', '87350383', '52429678', '86841714', '48589777', '100550230', '75655799', '38049553', '76369040', '42468376', '56680513', '39922464', '48668121', '27047817', '62066626', '30991706', '64944757', '88630298', '65114136', '31307610', '38800746', '56788651', '79588777', '36138196', '77014312', '52319485', '39692658', '49049161', '42283037', '94269469', '57566159', '51098900', '56584153']"
36694009,kttiger666,,affiliate,"Este es mi canal de twitch, jugaré a gran variedad de juegos, excepto en las épocas en las que me vicie mucho a un mismo juego. ",es,Mario Kart 8,188584,https://static-cdn.jtvnw.net/jtv_user_pictures/kttiger666-profile_image-375bfb9bc614f180-300x300.jpeg,2012-10-06T11:07:54Z,"['747267289', '203373310', '248755740', '516652987', '501246562', '542434401', '204852655', '562723403', '508034082', '73010331', '618327562', '739029276', '547447617', '218846531', '204055755', '189874240', '491958663', '614617369', '407439677', '51512515', '724263996', '502924566', '487801489', '228147479', '450609329', '595547995', '431623095', '102881963', '600239663', '121606712', '605221125', '478715115', '413747993', '591342634', '415673321', '551027440', '608081810', '120921438', '130784874', '249930655', '662950157', '546713998', '412186413', '679960222', '56913242', '50480057', '114284100', '80987594', '215845923', '408120461', '8954548', '633902994', '145352212', '468762761', '683703013', '99320807', '560426228', '616287083', '177887421', '162525050', '62938127', '439593121', '528295451', '175788865', '139497900', '555641359', '509291834', '247401621', '261010540', '26705289', '162655459', '603935301', '233384299', '212986145', '48878319', '496873753', '441743770', '476058201', '605988745', '67273334', '579118476', '270380098', '547020603', '640353173', '693991686', '180296466', '452860339', '85082977', '503819729', '457124238', '499008802', '604835682', '245926455', '81526980', '43252985', '579466207', '31399524', '468718598', '114184357', '77812367', '426172936', '502126602', '525322637', '424477123', '217967637', '136705070', '249584247', '479098434', '178765749', '127553146', '513436209', '451053275', '544502795', '549965632', '469348555', '207976735', '433361315', '258662100', '30805171', '216370480', '194951752', '115630850', '431198837', '492854165', '167100879', '420074051', '77450490', '548841282', '67159400', '270588721', '140846175', '253633769', '89932492', '614927740', '610935997', '426866503', '104195492', '88349493', '219710820', '83232866', '455116296', '430456002', '620028889', '21788166', '37319', '119841291', '133188037', '21093999', '266515047', '143795745', '94055227', '605085065', '176072487', '610402194', '184736519', '442422398', '182353940', '83248510', '196208556', '60066403', '71480761', '403811509', '145006497', '152833779', '146723183', '604317276', '537485946', '135402412', '546333484', '182874959', '459868107', '26009661', '151986786', '68682626', '142411541', '179425644', '158581968', '443205382', '467287865', '528964221', '158492248', '512977322', '439254377', '522710091', '421838340', '133644828', '470903040', '225410727', '277844011', '179538097', '547085018', '464185737', '525910352', '169742144', '146391158', '185506849', '233290662', '430856211', '52700626', '144162196', '173767245', '121348998', '554482670', '93484260', '472210157', '124557487', '241014346', '12134139', '533653076', '137125968', '261639815', '74526781', '405208912', '56463312', '31987584', '157143905', '90642413', '183385152', '58526267', '528154991', '53795378', '439528513', '61473477', '73065110', '484625728', '401189011', '480593621', '178416002', '144623151', '68916273', '410677804', '524021804', '436731502', '52329229', '191090197', '87358846', '497861261', '157446029', '92604915', '54546427', '56041816', '256483891', '215477006', '241805976', '114348171', '274010048', '142436136', '108645548', '143368887', '39496824', '511686758', '156103689', '179600515', '459331509', '194604639', '431198249', '485833997', '485035982', '96685571', '99127446', '74929146', '18785017', '44615940', '238794809', '216171329', '167189231', '461064377', '222387437', '110286144', '251916159', '135478010', '241956139', '127173813', '405238221', '62261213', '138250431', '104780854', '437554996', '95865289', '477670800', '108047810', '128022094', '143036996', '9843852', '403701570', '247966754', '39295671', '460854300', '59325251', '195665951', '144357453', '110261988', '43498595', '458529804', '215968422', '149892266', '144130378', '43020126', '149274362', '250815675', '145257697', '123994875', '132270992', '257479480', '85652487', '426899779', '214080419', '129108719', '263827654', '68947652', '15463719', '25690271', '129090848', '66616736', '104189802', '437675724', '58274431', '151905458', '99995734', '43442504', '430742663', '122779867', '49346151', '48374601', '100484450', '212131817', '43383182', '36399195', '72457273', '107689177', '143475880', '8535909', '204072612', '66047101', '420954049', '141876454', '64028149', '2158531', '64914503', '79858196', '176185839', '59236381', '78808005', '226214927', '144328881', '131106995', '12902657', '46766531', '32505769', '87250411', '185848535', '39276140', '215816821', '83931813', '208668149', '109727760', '49645254', '187720837', '67181956', '118110732', '142932807', '110176631', '49415591', '200085630', '79749789', '149289742', '181472330', '123922797', '104012145', '46948863', '44010924', '142437503', '38970168', '233674978', '201713858', '57176254', '147274784', '187012976', '59177354', '104217043', '31220977', '97495874', '191601381', '10060803', '70357283', '102852507', '150039705', '30444457', '73713517', '125387632', '178925473', '206500821', '200213001', '190919401', '67432370', '54230619', '87803283', '123162780', '79615025', '78556622', '131276622', '72852045', '54583041', '70235230', '17593502', '117473291', '133928858', '173920599', '174666170', '164469052', '151284522', '116617280', '7657511', '135488389', '115269489', '80556141', '95795722', '63799842', '38718052', '58753574', '46857971', '116204087', '64926913', '122262226', '55035764', '57936786', '120472594', '48589777', '56728613', '76439652', '130126088', '59638146', '101012181', '79789952', '46890438', '27297226', '61974931', '86165197', '65293756', '55191014', '89530973', '46015022', '46808150', '30939299', '58350953', '25453917', '41343682', '45148235', '100062295', '67318496', '9960104', '98428477', '42124574', '22705699', '56584153', '29822987', '84110474', '40944941', '41084770', '53284096', '52320051', '37121843', '48901659', '55055391', '39627315', '75917539', '71644503', '52735144', '55762605', '43030068', '36138196', '42763121', '24940953', '24853919', '52752856', '77359630', '46814245', '33157217', '39310600', '42762151', '60425591', '53410569', '54504832', '65626793', '38948800', '70638835', '53755399', '1310708', '19039084', '49161847', '55445724', '36406138', '39964535', '39714289', '6966192', '69218330', '62214277', '3235531', '45168562', '68979374', '4170390', '28372524', '66535731', '32080379', '36042816', '12821912', '27104748', '63138521', '64164051', '15850985', '9693832', '26962244', '44046374', '37314822', '65410026', '37879005', '53990823', '32699533', '37516616', '27222081', '31417854', '48180675', '37818395', '31291480', '46021736', '35951058', '46450617']"
135824897,AlehandoroVR,,partner,Magnate multimillonario con un Yate que de vez en cuando juega en Realidad Virtual y da charlas sobre esta Tecnología - Horario de Lunes a Viernes a las 22.00h ,es,Just Chatting,146515,https://static-cdn.jtvnw.net/jtv_user_pictures/c1876dd9-7fbc-4283-9328-5ce5e12bbb1d-profile_image-300x300.png,2016-10-01T11:01:01Z,"['614617369', '114800636', '137654530', '407439677', '434171947', '39393008', '51098900', '600745156', '109475218', '79451209', '655389080', '256823017', '170685527', '462753913', '36021079', '50121577']"
